pred,obj,cnt
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q5974206,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q54871,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Modbus,1
https://w3id.org/i40/sto#relatedTo,https://w3id.org/i40/sto#IEC_TS_62832,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/IEC_62264,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/5380,1
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/Modbus,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/Model_referencyjny_łańcucha_dostaw,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ISO_13584,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q16976659,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.mtconnect.org/standard-documents,1
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/Controller_Area_Network,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 62443,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:2004_software,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/IEC_61508,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 16739,1
https://w3id.org/i40/sto#hasClassification,https://w3id.org/i40/rami#Other,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/ISO/IEC_14443,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q826165,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Resource_Description_Framework,1
https://w3id.org/i40/sto#publisher,https://w3id.org/i40/sto#ASME,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ISO_10303,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q498344,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/IEC_60870,1
https://w3id.org/i40/sto#hasTag,BPMN,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1654689,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q287228,1
http://www.w3.org/2000/01/rdf-schema#label,DIN SPEC 16592,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q5970174,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/OPC_Unified_Architecture,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 42010,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.omgsysml.org/what-is-sysml.htm,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatSafetyCodes,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 61499,1
https://w3id.org/i40/sto#hasPublicationDate,2014-12-01,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 60904,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 60364,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatElectricPowerTransmissionSystems,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.apics.org/apics-for-business/products-and-services/apics-scc-frameworks/scor,1
http://www.w3.org/2000/01/rdf-schema#seeAlso,https://en.wikipedia.org/wiki/B2MML,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Safety_codes,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Fieldbus,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/IEC_60364,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1654689,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/7029,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Quality_management,1
https://w3id.org/i40/sto#hasTag,Message Queue Telemetry Transport,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q10322548,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/OPC_Unified_Architecture,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/WS-BPEL,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.w3.org/OWL/,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/51622.html,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Diagrams,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/COLLADA,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1512301,1
http://www.w3.org/2000/01/rdf-schema#label,ISO TS 14649-201,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 62424,1
https://w3id.org/i40/sto#hasPublicationDate,2013-06-01,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/IEC_61131,1
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Vehicle,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q302726,1
https://w3id.org/i40/sto#relatedTo,https://w3id.org/i40/sto#W3C_OWL,1
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Systems,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Web_Ontology_Language,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/22797,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/53617.html,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Bus_CAN,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1060017,1
https://w3id.org/i40/sto#hasTag,OWL,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q188109,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Controller_Area_Network,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Resource_Description_Framework,1
https://w3id.org/i40/sto#hasTag,DF/TR,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/33833.html,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/IEC_62264,1
http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/Modbus,1
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/EbXML,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/IEC_61400,1
http://www.w3.org/2000/01/rdf-schema#label,IEC TS 62832,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1275526,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 27000,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1017605,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 62890,1
https://w3id.org/i40/sto#hasTag,STEP,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/Resource_Description_Framework,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/EN_61131,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/ISO_50001,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/ISO_50001,1
https://w3id.org/i40/sto#hasClassification,https://w3id.org/i40/sto#Prodcut,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 20140,1
https://w3id.org/i40/sto#hasPublicationDate,2004-10-01,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/5380%0Ahttp://www.iso.org/iso/catalogue_detail.htm?csnumber=43423,1
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/Systems_Modeling_Language,1
http://www.w3.org/2002/07/owl#sameAs,http://d-nb.info/gnd/7537632-5,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/IEC_62264,1
https://w3id.org/i40/sto#hasTag,AML,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q8026813,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/OWL,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatSmartCards,1
https://w3id.org/i40/sto#hasTag,MANDATE,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/AutomationML,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/ISO/IEC_14443,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 29161,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/63648.html,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/Cyber_security_standards#ISA/IEC-62443_(formerly_ISA-99),1
https://w3id.org/i40/sto#hasDomain,https://w3id.org/i40/sto#EnterpriseIntegration,1
https://w3id.org/i40/sto#relatedTo,https://w3id.org/i40/sto#IEC_61850,1
https://w3id.org/i40/sto#hasTag,FDT,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/TR-069,1
https://w3id.org/i40/sto#hasTag,Digital Enhanced Cordless Telecommunications,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/LivingThing100004258,1
https://w3id.org/i40/sto#developer,https://w3id.org/i40/sto#BBF,1
https://w3id.org/i40/sto#motivation,"The standard sought to address the following problems: lack of a universal model for batch control, difficulty in communicating user requirement, integration among batch automation suppliers, difficulty in batch control configuration.",1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/CAEX,1
https://w3id.org/i40/sto#hasClassification,https://w3id.org/i40/sto#ManufacturingModelData,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Process_management,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Accomplishment100035189,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/STEP,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q188109,1
http://www.w3.org/2000/01/rdf-schema#label,ETSI ULE,1
https://w3id.org/i40/sto#hasClassification,https://w3id.org/i40/rami#Work_Centers,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/MQTT,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Machine103699975,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/54779.html,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatWindTurbines,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1022724,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/56865.html,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/6871,1
http://www.w3.org/2004/02/skos/core#altLabel,STEP,1
https://w3id.org/i40/sto#hasOfficialResource,http://cdd.iec.ch/cdd/iec61360/iec61360.nsf,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/TR-069,1
https://w3id.org/i40/sto#relatedTo,https://w3id.org/i40/sto#IEC_61987_X,1
http://www.w3.org/2004/02/skos/core#altLabel,RAMI 4.0,1
http://www.w3.org/2002/07/owl#sameAs,https://w3id.org/i40/sto#ISO_15459,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/ISO_13584,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/70170.html,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Smart_grid,1
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/COLLADA,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/3881,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ISO_13849,1
https://w3id.org/i40/sto#motivation,"Global identification, semantic description and automatic product classification",1
https://w3id.org/i40/sto#hasPublicationDate,2014-01-01,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/ISO/IEC_14443,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.broadband-forum.org/standards-and-software/technical-specifications/tr-069-files-tools,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1141640,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1206769,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/Business_Process_Execution_Language,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/ISO_13584,1
https://w3id.org/i40/sto#hasTag,eClass,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/Rule_Interchange_Format,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 13584,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1060017,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Electric_power_transmission_systems,1
https://w3id.org/i40/sto#hasTag,Fieldbus,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 61360,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q5970189,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1514790,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Device103183080,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Bibliography_file_formats,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 61334,1
https://w3id.org/i40/sto#developer,https://w3id.org/i40/sto#eClassAssoc,1
https://w3id.org/i40/sto#hasClassification,https://w3id.org/i40/rami#LifeCycle_Status,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Data_Distribution_Service,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Digital_Enhanced_Cordless_Telecommunications,1
https://w3id.org/i40/sto#hasTag,MQTT,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/ISO/IEC_42010,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.w3.org/RDF/,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Assistant109815790,1
http://www.w3.org/2002/07/owl#sameAs,http://d-nb.info/gnd/4737512-7,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/IEC_60870,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/28777.html,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 22400,1
https://w3id.org/i40/sto#hasTag,ebXML,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 9000,1
https://w3id.org/i40/sto#hasPublicationDate,2016-02-01,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/IEC_61850,1
https://w3id.org/i40/sto#developer,https://w3id.org/i40/sto#IBM,1
http://www.w3.org/2000/01/rdf-schema#label,B2MML,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1141640,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ISO/IEC_42010,1
https://w3id.org/i40/sto#publisher,https://w3id.org/i40/sto#VDMA,1
https://w3id.org/i40/sto#hasTag,Industrial automation systems and integration,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q302726,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q5970174,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/25442,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q5974206,1
https://w3id.org/i40/sto#publisher,https://w3id.org/i40/sto#DMSC,1
https://w3id.org/i40/sto#hasTag,Open Applications Group Integration Specification,1
http://www.w3.org/ns/prov#wasDerivedFrom,https://w3id.org/i40/sto#IEC_62541,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Modbus,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/CEI_61508,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 19439,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Supply-chain_operations_reference,1
https://w3id.org/i40/sto#hasPublicationDate,2016-10-01,1
https://w3id.org/i40/sto#hasPublicationDate,2017-03-07,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Profibus,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/ISO_13849,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/Controller_Area_Network,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/ULE_-_Ultra_Low_Energy,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Local_loop,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/59902.html,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/OPC_Unified_Architecture,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/ISO/IEC_14443,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/RotaryEngine104110654,1
https://w3id.org/i40/sto#hasTag,CPE WAN Management Protocol,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1857202,1
http://www.w3.org/2002/07/owl#sameAs,http://ko.dbpedia.org/resource/필드버스,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 11898-1,1
https://w3id.org/i40/sto#hasPublicationDate,2010-04-01,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q54872,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/BPEL4People,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/ISO_50001,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/IEC_61850,1
https://w3id.org/i40/sto#hasTag,CAN Bus,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/SPARQL,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/EbXML,1
https://w3id.org/i40/sto#motivation,"Cyber attacks threat the industry and can cause damage to property and personal injury and affect the image of companies. The Standard allows to define procedures for implementing electronically secure Industrial Automation and Control Systems (IACS). This guidance applies to end-users, system integrators, security practitioners, and control systems manufacturers responsible for manufacturing, designing, implementing, or managing industrial automation and control systems",1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q15994907,1
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/MQ_Telemetry_Transport,1
https://w3id.org/i40/sto#hasPublicationDate,2011-08-01,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.iec.ch/functionalsafety/,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent,1
http://www.w3.org/2000/01/rdf-schema#label,ASME Y14.41,1
http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/CAN_bus,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/24241,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/ISO_19439,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Application_programming_interfaces,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 14443,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q168160,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 15531,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/WS-Business_Process_Execution_Language,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/SPARQL,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/SPARQL,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1275552,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/EbXML,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q2117885,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 22745-11,1
https://w3id.org/i40/sto#publisher,https://w3id.org/i40/sto#eClassAssoc,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 62541,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q206008,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/IEC_61499,1
http://www.w3.org/2004/02/skos/core#note,Is implemented in XML,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q126231,1
https://w3id.org/i40/sto#motivation,"The standards for Digital Factory define methods and information models, which are required for self description of I40-components. ",1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Model110324560,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/28089.html,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/IEC_61131,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Data_Distribution_Service,1
https://w3id.org/i40/sto#relatedTo,https://w3id.org/i40/sto#IEC_62453,1
https://w3id.org/i40/sto#hasTag,DF/TS,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatOSIProtocols,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/IEC_60364,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q54871,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q623244,1
https://w3id.org/i40/sto#hasTag,CAEX,1
http://www.w3.org/2002/07/owl#sameAs,http://d-nb.info/gnd/4338572-2,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 62591,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/EbXML,1
http://www.w3.org/2000/01/rdf-schema#label,SCOR,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Business_Process_Model_and_Notation,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 61850,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 16792,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/7433,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatSpecificationLanguages,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/Norme_della_serie_ISO_9000,1
http://www.w3.org/ns/prov#wasDerivedFrom,https://w3id.org/i40/sto#IEC_62714,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ISA-88,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Data_distribution_service,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 60508,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Bus_de_terrain,1
https://w3id.org/i40/sto#publisher,https://w3id.org/i40/sto#UN-CEFACT,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q206008,1
https://w3id.org/i40/sto#isImplementationOf,https://w3id.org/i40/sto#ISA-95,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/IEC_61850,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Profibus,1
http://www.w3.org/2002/07/owl#sameAs,http://nl.dbpedia.org/resource/Business_Process_Model_and_Notation,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 81714,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Internal-combustionEngine103579982,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/Fieldbus,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/IEC_60364,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q787631,1
https://w3id.org/i40/sto#hasPublicationDate,2003-12-01,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Telemetry,1
https://w3id.org/i40/sto#motivation,Informational representation of MES and ERP models.,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/SmartCard113377003,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Data_Distribution_Service,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatInternetStandards,1
https://w3id.org/i40/sto#hasTag,Electronically secure Industrial Automation and Control Systems,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q163701,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Mechanism103738472,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:3D_graphics_file_formats,1
https://w3id.org/i40/sto#hasDomain,Automatic identification and data capture techniques,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q15994907,1
http://www.w3.org/2004/02/skos/core#note,TODO,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1351784,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Contactless_smart_cards,1
http://www.w3.org/2002/07/owl#sameAs,http://ko.dbpedia.org/resource/RDF,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Modbus,1
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Representation,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatFilenameExtensions,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/53999.html,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Programmable_logic_controllers,1
https://w3id.org/i40/sto#hasDomain,Electrotechnical,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ISO_9000,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WindTurbine104591517,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/MQ_Telemetry_Transport,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q603967,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q5970189,1
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Communication,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ISO_9001,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/Supply-chain_operations_reference,1
http://www.w3.org/2000/01/rdf-schema#label,IEC TR 62794,1
https://w3id.org/i40/sto#hasTag,RIF,1
http://www.w3.org/2002/07/owl#sameAs,http://ko.dbpedia.org/resource/데이터_분산_서비스,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/Controller_Area_Network,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/IEC_61508,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/MTConnect,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Medical_equipment,1
